,,Emissions Totals,,Emissions by Gas,,,,Emissions by Sector,,,,,,Energy Emissions by Sub-Sector,,,,,,Socio-economic Data,,
State,Year,Total GHG Emissions Excluding LUCF (MtCO2e),Total GHG Emissions Including LUCF (MtCO2e),Total CO2 (excluding LUCF) (MtCO2e),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land Use and Forestry (MtCO2e),Bunker Fuels (MtCO2e),Electric Power (MtCO2e),Commercial (MtCO2e),Residential (MtCO2e),Industrial (MtCO2e),Transportation (MtCO2e),Fugitive Emissions (MtCO2e),State GDP (Million US$ (chained 1997/2005)),Population (People),Total Energy Use (Thous. tonnes oil eq. (ktoe))
Michigan,2003,214.5402532,152.4721003,193.3394539,10.64306908,7.003683761,3.55404649,189.3488764,10.88396153,6.539023576,7.768391641,-62.06815288,0,68.95896371,11.28045225,26.08095198,24.00345568,57.86891561,1.1561372,378506,10041152,80140.1238
Minnesota,2003,124.5089516,66.09775741,102.4381346,6.58925075,13.64558448,1.833868729,102.7692533,2.450086562,17.65588768,1.631610986,-58.41119419,0.002113024,36.24876376,6.448751809,9.9074825,13.94688214,36.21737314,0,225176,5053572,47005.70374
Mississippi,2003,78.0485742,23.75567255,67.34392907,4.949400834,4.692733995,1.062510301,65.4205259,4.744054095,6.078732307,1.8052619,-54.29290165,0,22.74166026,1.668874822,1.980278475,10.72808872,27.51112965,0.790493966,79180,2868312,30494.86516
Missouri,2003,166.7868908,116.8019254,142.7202811,10.85229943,10.90333991,2.31097032,140.5563888,6.618079964,16.4547588,3.157663174,-49.98496536,0,73.00812078,4.54670114,7.888383662,11.44713793,43.64773755,0.01830776,211791,5709403,46651.42288
Montana,2003,43.99401451,-2.60196852,33.46649417,6.509660924,3.513122813,0.504736602,35.23268259,1.142377726,7.461204697,0.157749501,-46.59598303,0,18.40246118,1.03389676,1.539493919,4.744392326,7.488200347,2.024238056,28077,919630,9506.338902
Nebraska,2003,72.85143241,66.05394375,44.59949902,12.60500627,15.010584,0.636343115,43.78530217,2.142328553,25.99518205,0.928619638,-6.797488659,0,20.89015113,1.729498821,2.786359287,5.737582805,12.57950834,0.062201786,70242,1738643,16987.51378
Nevada,2003,48.09118555,41.18815344,44.05130964,2.075461635,1.154410982,0.8100033,44.01585022,1.462354563,1.496824175,1.1161566,-6.903032111,0,22.89759108,1.484201002,1.992520814,2.022738314,15.61081216,0.00798685,95930,2248850,16125.56224
New Hampshire,2003,21.57288767,15.27735162,20.97082553,-0.28675387,0.439584485,0.449231528,21.19598546,0.460753977,0.1478128,-0.231664567,-6.295536047,0,7.132295133,1.738455013,3.300767089,1.115031573,7.909436651,0,51452,1279840,8201.605593
New Jersey,2003,132.9392684,128.5907754,124.9922313,2.633247416,2.316359821,2.997429854,125.6992597,3.680009364,0.404420225,3.155579091,-4.348492934,0,17.99827203,10.68469863,18.60059534,14.20812382,64.20756988,0,416436,8601402,63254.03832
New Mexico,2003,76.29768878,73.85624483,58.31631963,15.25321055,2.072457578,0.655701017,68.34765431,1.590891319,5.309949596,1.049193552,-2.441443948,0,30.57499441,1.781759795,2.220662391,7.755483295,15.67002554,10.34472889,63267,1877574,16583.01017
New York,2003,244.5502896,191.6920839,216.8165973,15.07987632,5.746817317,6.90699397,216.5707393,8.688739619,4.844168114,14.44663783,-52.85820572,4.70E-06,51.86678572,33.17951014,39.77270004,14.44296459,76.80061123,0.508167615,893888,19175939,104275.6741
North Carolina,2003,168.1837756,142.1551564,146.2106843,12.07130033,6.654747596,3.246965907,147.6020962,4.668519544,9.869057149,6.044025247,-26.02861919,7.75E-05,68.68119147,4.887520935,7.320642862,13.87450004,52.83824085,0,328019,8422501,64963.12404
North Dakota,2003,59.87295773,59.05763459,48.0190088,4.155424966,7.462576452,0.235947512,48.88767509,0.483179718,10.22952649,0.272576429,-0.815323144,0,31.94932198,1.009930168,1.342060602,7.492386863,6.2830341,0.810941375,23958,638817,10072.11981
Ohio,2003,307.5095229,285.5862501,278.8759568,13.45569687,10.76597743,4.411889052,274.2737171,16.87734001,9.897043993,6.461419019,-21.92327286,2.79E-06,125.7116534,11.5407415,22.14261584,38.13776651,72.48466457,4.256275343,433751,11434788,99865.82365
Oklahoma,2003,134.8102803,125.1151773,106.3081981,19.90536012,7.319022402,1.277699663,112.8434729,4.050465155,15.24887455,2.667467614,-9.695102962,0,46.40205518,2.274790999,4.163919118,19.37728186,32.62832346,7.997102328,116483,3504892,37216.57518
Oregon,2003,50.67681372,59.21208314,40.6874545,4.335280925,3.638836417,2.005173543,40.64616012,2.982879867,5.370970219,1.666735185,8.535269415,0.010068336,8.080813874,1.785950808,2.68991763,5.221357391,22.86424276,0.00387765,129136,3547376,25252.82391
Pennsylvania,2003,307.2906797,273.2483513,280.9800533,15.9561731,5.908697245,4.41477399,287.4434812,13.21593851,5.812761554,0.78751633,-34.04232838,0.03098209,114.052927,13.49053843,26.59508227,48.30416251,72.18330279,12.81746819,472178,12374658,99414.54962
Rhode Island,2003,12.9391942,12.34959242,12.14846959,0.177700778,0.248604126,0.364419701,11.76675359,0.979033843,0.035635953,0.15777081,-0.589601781,0,2.290620303,1.302617943,2.841708626,0.572824747,4.758981974,0,43245,1071342,5447.720198
South Carolina,2003,93.18191512,49.6792442,84.36317375,4.286250442,2.727231867,1.803591774,82.93804165,4.532248496,2.223464764,3.486492923,-43.50267092,0.001667285,34.9184694,1.693562094,2.372639646,14.61566947,29.33770104,0,138516,4150297,40119.89407
South Dakota,2003,30.50493353,27.98955452,14.61200218,7.003380095,8.616439858,0.273111398,14.1318655,1.137924117,14.83171177,0.40343214,-2.515379015,0,3.594913938,0.710214371,1.214211631,2.299116606,6.078670534,0.234738424,30397,763729,6938.82958
Tennessee,2003,142.9796502,115.5536103,127.8673161,7.233019209,5.481350327,2.397964647,125.7372393,6.774879292,6.886085458,3.581446213,-27.42603995,0,49.69043962,4.069263605,4.687476135,20.40982062,46.7140154,0.166223895,210833,5847812,56481.09756
Texas,2003,811.3299636,784.7587324,718.0510095,60.96794116,23.28866062,8.991176549,737.339529,19.94233214,41.14018808,12.87673865,-26.57123118,0.03117579,226.0586217,14.25669951,13.45777229,262.6297168,196.7820641,24.15465468,914892,22030931,311180.4818
Utah,2003,71.36684177,44.06493409,63.27658965,5.375359926,1.882008207,0.83288399,65.57172043,1.916364049,3.093767657,0.784989636,-27.30190767,0,34.32360574,2.186476146,3.251535922,6.641694681,16.50429149,2.664116451,83250,2360137,17617.47801
Vermont,2003,7.89673604,4.671609924,6.672709954,0.582523833,0.428662753,0.2128395,6.849344466,0.236942176,0.852796879,-0.042347481,-3.225126116,0,0.042828678,0.779766351,1.604304705,0.517230371,3.905214361,0,21604,617858,3808.059308
Virginia,2003,145.4191604,123.0141159,125.7018282,12.33355408,4.70450716,2.674352392,130.5933404,4.868161714,5.117819809,4.834919901,-22.40504452,0.004918567,40.62158892,5.810591627,8.368553539,17.4756822,52.4845863,5.832337837,326171,7366977,61153.72916
Washington,2003,89.89092597,51.47503463,76.73301419,5.138016887,4.532095541,3.465445414,77.32346586,4.531734222,5.744842255,2.268529693,-38.41589134,0.022353941,14.02060829,3.324841837,5.141689884,11.78410257,42.95874927,0.093474017,261996,6104115,46853.59909
West Virginia,2003,137.7784493,105.7762433,115.5269607,19.99994538,1.411589566,0.839953647,131.7236924,3.288410802,1.126752192,1.63959395,-32.00220602,0,84.97180318,1.803780318,2.322138556,12.70998308,12.24156795,17.67441928,50570,1812295,17980.88112
Wisconsin,2003,125.4085051,65.5444115,105.8676193,10.1745289,7.399440528,1.963991927,106.4006792,3.225909592,12.12366815,3.655323696,-59.86409363,0.002924519,43.16713734,6.131151376,10.70356216,15.593243,30.8055853,0,209205,5479203,47022.83945
Wyoming,2003,80.80455291,81.23466924,65.39069103,12.98490685,2.225138074,0.203816961,77.57780221,1.184689726,1.760235572,0.281825408,0.430116321,0,43.35546391,0.898222089,0.842756955,10.25575167,8.745300299,13.48030729,25657,503453,11629.63008
United States,2003,6925.994144,5857.398968,6019.148858,490.2060293,304.7068416,111.7438165,6092.762183,262.4381988,417.6972978,152.9078655,-1068.595176,0.188599205,2255.77547,242.8116212,389.959683,1078.434669,1969.158072,156.6226689,11809034,290107933,2468099.157
Alabama,2004,167.6069858,116.7083153,146.9943238,14.24860162,4.568667231,1.758990996,150.5648673,9.164528567,4.970757241,2.870430544,-50.89867046,0.036402152,76.22020683,2.171527486,3.0269942,23.72025785,36.28950271,9.136378202,146937,4530729,52537.11173
Alaska,2004,55.26740956,24.1684013,48.95966672,5.765803498,0.306621296,0.235124237,52.32423022,2.446070808,0.063784743,0.433129982,-31.09900825,0.000193808,3.163632606,2.221490025,1.830613072,20.15855434,19.38124707,5.568693102,38179,659286,19535.56903
Arizona,2004,106.1787671,109.0635406,97.83620045,2.410756258,3.11244541,2.819364976,98.03077065,4.242780604,4.114648562,-0.209432725,2.884773472,0,51.44054868,2.032958578,2.288550859,4.623550132,37.55579329,0.089369106,207289,5652404,34932.4351
Arkansas,2004,82.72074913,51.94179808,65.87464743,8.256772002,7.549874469,1.039455234,63.94477702,4.740072674,12.51947,1.516429435,-30.77895105,0,27.01355929,2.02960783,2.271686836,10.46732233,21.35953645,0.803064286,86060,2749686,27619.3162
California,2004,467.2042849,433.5442964,401.7931111,34.73203504,17.30787796,13.31659043,405.8603012,20.30325037,26.9734961,14.01256689,-33.6599884,0.05467031,46.51017189,14.1938083,29.75129413,80.25994391,230.9654803,4.179602661,1620772,35574576,208323.5187
Colorado,2004,116.3610232,105.3954629,93.6092203,16.39249045,4.618003803,1.741308693,103.0397416,3.144126137,8.316645675,1.860509788,-10.96556036,0,39.96782325,4.081782202,7.328484184,11.78190424,30.29315237,9.586595398,209357,4575013,34849.2009
Connecticut,2004,49.59574147,51.49174219,46.68630787,0.710602505,0.950093713,1.248737374,45.39607374,2.069820024,0.252800513,1.877047185,1.89600072,0,8.563298196,3.937759335,10.27602859,2.639182615,19.979805,0,193548,3496094,22898.7802
Delaware,2004,17.50627017,16.31949401,16.51696996,-0.004099824,0.766401647,0.22699839,16.76229247,0.232136173,0.601644008,-0.089802475,-1.18677616,0,5.914250464,0.790093153,1.230894914,3.674747657,5.15230628,0,52069,830803,7299.082736
District Of Columbia,2004,5.249624952,5.198415383,4.786746782,0.055230175,0.099035088,0.308612908,4.119544571,1.074213584,0,0.055866796,-0.051209569,0,0.056052529,1.277360631,0.959980716,0.072302301,1.753848394,0,80536,567754,4962.930732
Florida,2004,289.4154423,255.3732776,263.8475262,11.38893825,7.698243699,6.444328809,260.1490705,10.81793913,6.074334662,12.33769267,-34.04216465,0.036405278,124.5125024,5.877616125,1.581598816,12.83502554,115.2999568,0.042370854,641330,17415318,108969.7253
Georgia,2004,192.0171769,146.459672,175.3076819,6.698163563,6.672294364,3.338895592,176.2159275,5.621103928,6.122504064,4.05749997,-45.55750481,0.000141401,75.7967733,3.808497041,7.851156059,19.95065959,68.8088415,0,352510,8769252,78024.4177
Hawaii,2004,25.19755216,24.94753509,23.06791007,1.1099087,0.575265942,0.444446819,22.68322889,0.892004556,0.551510001,1.070788081,-0.250017068,2.06E-05,8.063088948,0.330638899,0.064866651,1.517627838,12.70700655,0,54304,1273569,7972.138243
Idaho,2004,26.68139935,27.03533541,16.35193044,5.596463471,3.917680904,0.815324536,16.10243339,1.462720569,8.985538101,0.130707291,0.353936062,0,0.651450783,0.982572788,1.575325676,3.877000862,9.016083279,0,44742,1391802,12656.79004
Illinois,2004,279.9411537,256.6936123,242.1977446,13.44841864,19.69631731,4.598673126,241.7259526,11.16302945,19.87521566,7.176955981,-23.24754136,0,92.42768085,12.24827218,25.25537797,37.1620913,71.74395141,2.888578871,564341,12589773,100189.1594
Indiana,2004,279.7332251,260.9935233,257.4051056,7.35710404,12.27230779,2.698707624,238.1417909,25.6367994,12.41440679,3.540228012,-18.73970184,0,116.4600732,6.427638969,9.752753501,57.09014446,46.7491025,1.662078256,238593,6233007,73899.32251
Iowa,2004,117.1202268,101.4147078,81.71378113,13.35151662,20.95836459,1.096564489,80.69397844,3.091403446,31.705592,1.629252945,-15.70551904,0,36.11288163,3.486420593,4.902005958,14.96221685,21.2304534,0,117839,2953635,31350.81919
Kansas,2004,109.8849088,97.24855569,78.46654928,17.27159149,13.13182212,1.014945925,80.67505639,3.810899635,23.63722135,1.761731432,-12.63635312,0,36.75793844,2.338469174,4.102334846,13.62705027,19.7478636,4.101400058,102688,2734373,27867.33044
Kentucky,2004,175.6154914,153.5837451,156.2244778,11.44500445,5.842453278,2.103555864,158.7933936,6.343966213,8.024148302,2.453983295,-22.03174628,0,87.52293648,3.072473057,4.019728777,23.50377977,35.50563873,5.16883679,135963,4146101,49458.45418
Louisiana,2004,241.0979219,216.9729153,222.4240946,12.87857092,4.065362559,1.72940365,225.8976016,6.614471443,5.911704337,2.673654372,-24.12500661,0.000490152,40.99562069,2.163418054,2.542120178,118.5025883,54.7722816,6.921572723,190332,4552238,105530.361
Maine,2004,26.89846522,17.81643102,25.04979907,0.635814429,0.744310477,0.468256878,24.57711997,1.277819992,0.467900242,0.575340656,-9.082034196,0.000284358,4.566183386,2.189585729,5.246180749,3.550934141,9.024235964,0,45797,1313688,11653.89727
Maryland,2004,93.45804409,87.40289001,85.96444571,2.449105122,2.806572951,2.237774827,84.48881882,4.429075566,1.848190213,2.691814011,-6.055154073,0.000145482,30.4708006,5.196433896,7.20787875,9.142750033,32.29820154,0.172754004,239617,5546935,39162.83932
Massachusetts,2004,89.43878812,83.02710509,84.5555126,0.672846496,1.616225533,2.594203495,84.10740857,2.680766066,0.257993814,2.39261967,-6.41168303,0,23.44311764,6.5531452,15.07724084,4.264092326,34.76981257,0,319654,6412281,37774.29222
Michigan,2004,217.0305852,154.981398,195.3350297,10.81457505,7.227713006,3.653250315,191.3866609,10.84471952,7.06066582,7.738521818,-62.04918723,0.000017154,72.24603741,10.8643502,24.12704983,24.46726034,58.53264376,1.149319354,374234,10055315,79273.51034
Minnesota,2004,123.4858282,65.11169089,101.5592294,6.559289673,13.4731274,1.892324205,101.844799,2.527997316,17.59834295,1.512831363,-58.37413726,0.001857477,34.74561052,5.937695431,9.482194318,14.3400126,37.33928618,0,234128,5087713,47031.3821
Mississippi,2004,79.64869394,25.3197818,68.95224972,5.151893437,4.450124396,1.094426386,67.42020205,4.671571142,5.812716059,1.744204686,-54.32891214,0,24.77711161,1.476987396,1.815153793,11.5481796,26.69546917,1.107300481,80371,2889010,30569.20391
Missouri,2004,168.8843207,118.7609661,144.3916345,10.00613566,12.10026325,2.386287292,141.9136193,6.870284665,17.70856251,2.391854193,-50.12335458,0,74.18714322,4.575077225,7.386810122,13.3446653,42.4000525,0.01987097,214474,5747741,46994.38913
Montana,2004,46.09771842,-0.510674473,35.21101943,6.817442394,3.545614752,0.523641836,37.22780802,1.171693863,7.516041164,0.182175371,-46.60839289,0,18.9357302,1.113885114,1.638683139,5.147660368,8.067188738,2.324660454,29156,930009,10068.94466
Nebraska,2004,73.1180261,62.97567814,44.43119064,12.6435167,15.38890146,0.654417298,43.59997117,2.142815568,26.41052852,0.964710846,-10.14234796,0,20.49119286,1.823852958,2.544852695,5.966250968,12.71283343,0.060988259,71045,1749370,17311.58035
Nevada,2004,52.45643676,45.54757664,48.26186113,2.20413708,1.126708269,0.863730282,48.17396346,1.540867815,1.508173006,1.233432474,-6.908860115,0,25.21955673,1.666244726,2.185528698,2.534850437,16.5600664,0.00771647,104852,2346222,16992.6041
New Hampshire,2004,22.58380216,16.27311683,22.01854801,-0.329574319,0.428764146,0.466064324,22.18605569,0.477570194,0.155587488,-0.235411211,-6.310685324,0,7.683464104,1.88426886,3.392677433,1.135509715,8.090135575,0,52891,1290121,8371.148348
New Jersey,2004,136.2184914,131.843563,128.1269745,2.729718083,2.261782053,3.100016819,128.2779835,3.935158678,0.434181228,3.571167977,-4.374928425,0,18.93158585,10.9374972,17.59512219,14.4337585,66.3800198,0,424471,8634561,64382.14779
New Mexico,2004,78.03844812,75.59615597,59.47330683,15.83838316,2.043847808,0.682910316,69.93140387,1.627171546,5.472779482,1.00709322,-2.44229215,0,30.5784471,1.715128393,2.321628419,8.213081477,16.24098165,10.86213683,67681,1903808,17184.65007
New York,2004,248.9831828,195.8269947,221.0586288,15.1380451,5.637479503,7.149029347,219.3198991,9.240965975,5.048204388,15.37411331,-53.15618805,0,52.29374257,34.89184923,38.8192272,14.43682501,78.37679155,0.501463517,919254,19171567,106850.4661
North Carolina,2004,171.7239384,145.6151113,149.4139762,12.2430717,6.688528433,3.378362107,150.7223568,4.722673944,10.1314641,6.147443564,-26.10882708,0,69.73311172,5.300181664,7.243513856,14.14649963,54.29904994,0,335831,8553152,66847.72482
North Dakota,2004,58.3251463,57.54876928,46.91478662,4.052617785,7.115169862,0.24257203,47.78996811,0.507656021,9.745682331,0.28183983,-0.776377011,0,30.5657011,1.082897523,1.340078926,7.433219068,6.513452254,0.854619238,24017,644705,10163.72027
Ohio,2004,305.7479823,283.3614939,276.359812,13.8498563,10.99747212,4.539686435,269.8402926,18.95702551,10.43268293,6.516825763,-22.3864884,0.001155415,121.6211059,11.60710736,20.85925951,37.16336872,74.11163778,4.477813338,441568,11452251,100765.6501
Oklahoma,2004,130.7617009,121.0288649,102.4624449,20.0055946,6.977989626,1.315671737,108.7759129,4.408278734,14.65067324,2.926836057,-9.732835995,0,44.42633793,2.294813199,3.770838298,19.83894561,30.11810931,8.326868523,119736,3525233,36939.65702
Oregon,2004,52.00172425,60.50131692,41.86649054,4.531123013,3.544659601,2.052317201,41.68940992,3.111506362,5.554633795,1.639040284,8.499592677,0.007133886,8.05167923,1.77112954,2.617432067,5.611668772,23.63362266,0.00387765,139511,3569463,25214.47015
Pennsylvania,2004,310.6771802,276.8092407,285.2703032,14.97117106,5.862048289,4.550015268,290.465238,14.32999703,6.024111996,-0.1658092,-33.86793952,0.023642378,116.9880263,13.04811668,25.46107467,48.39465111,73.7601099,12.81325938,478759,12410722,100603.6169
Rhode Island,2004,12.68268322,12.09342215,11.75058671,0.320702795,0.235288692,0.376105032,11.19111671,1.150775082,0.037989167,0.302802264,-0.58926107,0,1.957421564,1.217067535,2.82463836,0.610893663,4.58109559,0,44368,1074579,5396.716254
South Carolina,2004,101.1279747,59.89623381,92.32010679,4.193047763,2.740823974,1.872569826,90.72300281,4.800428657,2.30146301,3.301653871,-41.23174087,0.00142633,38.12244534,1.707143759,2.400331243,15.22804555,33.26503692,0,139239,4210921,42790.36886
South Dakota,2004,30.81789232,24.32506567,14.63952677,6.941558064,8.953618595,0.283188887,14.18638424,1.112653121,15.10502673,0.413828232,-6.49282665,0,3.821257336,0.67400496,1.07045331,2.19524748,6.185479229,0.239941927,30958,770396,7179.107549
Tennessee,2004,145.4122685,117.9806551,129.8942271,7.563893724,5.46708852,2.487059241,127.8659612,6.745120263,6.900536601,3.900650485,-27.43161348,0,52.17856664,3.786351648,4.455471601,20.5204341,46.76730025,0.157836941,219259,5910809,57274.15345
Texas,2004,815.721349,789.1587737,720.9223715,62.55702718,22.84430209,9.313769554,740.4020026,20.6159976,41.32519123,13.29427888,-26.56257523,0.083878673,225.1913088,11.92892851,12.24723472,267.016901,198.7971208,25.22050886,964924,22394023,312248.4903
Utah,2004,74.8966646,47.59301614,65.72941508,6.436568032,1.852427208,0.878254285,68.97471727,1.983993117,3.105867676,0.832086536,-27.30364846,0,34.33797758,2.456431324,3.600727106,7.801824209,17.11915843,3.658598623,85683,2401580,18392.23901
Vermont,2004,8.389918087,5.16563538,7.126416735,0.614530563,0.428164963,0.220805825,7.2620061,0.258600072,0.906665518,-0.037353604,-3.224282707,0,0.034226291,0.832761836,1.798733666,0.606420724,3.989863583,0,22438,619920,4064.137412
