,Count,Species,Species_Index,Year
0,0.0,"Heron, Great Blue",0,89
1,0.0,"Heron, Great Blue",0,90
2,0.0,"Heron, Great Blue",0,91
3,0.0,"Heron, Great Blue",0,92
4,1.0,"Heron, Great Blue",0,93
5,0.0,"Heron, Great Blue",0,94
6,0.0,"Heron, Great Blue",0,95
7,0.0,"Heron, Great Blue",0,96
8,0.0,"Heron, Great Blue",0,97
9,0.0,"Heron, Great Blue",0,98
10,0.0,"Heron, Great Blue",0,99
11,0.0,"Heron, Great Blue",0,00
12,0.0,"Heron, Great Blue",0,01
13,1.0,"Heron, Great Blue",0,02
14,0.0,"Heron, Great Blue",0,03
15,0.0,"Heron, Great Blue",0,04
16,0.0,"Heron, Great Blue",0,05
17,0.0,"Heron, Great Blue",0,06
18,0.0,"Heron, Great Blue",0,07
19,0.0,"Heron, Great Blue",0,08
20,0.0,"Heron, Great Blue",0,09
21,0.0,"Heron, Great Blue",0,10
22,0.0,"Heron, Great Blue",0,11
23,0.0,"Heron, Great Blue",0,12
24,0.0,"Heron, Great Blue",0,13
25,0.0,"Goose, Canada",1,89
26,1.0,"Goose, Canada",1,90
27,3.0,"Goose, Canada",1,91
28,0.0,"Goose, Canada",1,92
29,0.0,"Goose, Canada",1,93
30,0.0,"Goose, Canada",1,94
31,0.0,"Goose, Canada",1,95
32,0.0,"Goose, Canada",1,96
33,0.0,"Goose, Canada",1,97
34,3.0,"Goose, Canada",1,98
35,0.0,"Goose, Canada",1,99
36,0.0,"Goose, Canada",1,00
37,0.0,"Goose, Canada",1,01
38,0.0,"Goose, Canada",1,02
39,11.0,"Goose, Canada",1,03
40,0.0,"Goose, Canada",1,04
41,0.0,"Goose, Canada",1,05
42,0.0,"Goose, Canada",1,06
43,0.0,"Goose, Canada",1,07
44,0.0,"Goose, Canada",1,08
45,0.0,"Goose, Canada",1,09
46,1.0,"Goose, Canada",1,10
47,0.0,"Goose, Canada",1,11
48,0.0,"Goose, Canada",1,12
49,0.0,"Goose, Canada",1,13
50,0.0,"Goose, Snow",2,89
51,0.0,"Goose, Snow",2,90
52,0.0,"Goose, Snow",2,91
53,0.0,"Goose, Snow",2,92
54,0.0,"Goose, Snow",2,93
55,0.0,"Goose, Snow",2,94
56,0.0,"Goose, Snow",2,95
57,0.0,"Goose, Snow",2,96
58,0.0,"Goose, Snow",2,97
59,0.0,"Goose, Snow",2,98
60,0.0,"Goose, Snow",2,99
61,0.0,"Goose, Snow",2,00
62,0.0,"Goose, Snow",2,01
63,0.0,"Goose, Snow",2,02
64,0.0,"Goose, Snow",2,03
65,0.0,"Goose, Snow",2,04
66,0.0,"Goose, Snow",2,05
67,0.0,"Goose, Snow",2,06
68,0.0,"Goose, Snow",2,07
69,5.0,"Goose, Snow",2,08
70,0.0,"Goose, Snow",2,09
71,0.0,"Goose, Snow",2,10
72,0.0,"Goose, Snow",2,11
73,0.0,"Goose, Snow",2,12
74,0.0,"Goose, Snow",2,13
75,0.0,"Duck,Wood",3,89
76,0.0,"Duck,Wood",3,90
77,0.0,"Duck,Wood",3,91
78,1.0,"Duck,Wood",3,92
79,0.0,"Duck,Wood",3,93
80,0.0,"Duck,Wood",3,94
81,0.0,"Duck,Wood",3,95
82,0.0,"Duck,Wood",3,96
83,0.0,"Duck,Wood",3,97
84,0.0,"Duck,Wood",3,98
85,0.0,"Duck,Wood",3,99
86,0.0,"Duck,Wood",3,00
87,0.0,"Duck,Wood",3,01
88,0.0,"Duck,Wood",3,02
89,0.0,"Duck,Wood",3,03
90,0.0,"Duck,Wood",3,04
91,0.0,"Duck,Wood",3,05
92,0.0,"Duck,Wood",3,06
93,0.0,"Duck,Wood",3,07
94,0.0,"Duck,Wood",3,08
95,0.0,"Duck,Wood",3,09
96,0.0,"Duck,Wood",3,10
97,0.0,"Duck,Wood",3,11
98,0.0,"Duck,Wood",3,12
99,0.0,"Duck,Wood",3,13
100,6.0,"Duck, Mallard",4,89
101,4.0,"Duck, Mallard",4,90
102,40.0,"Duck, Mallard",4,91
103,72.0,"Duck, Mallard",4,92
104,49.0,"Duck, Mallard",4,93
105,85.0,"Duck, Mallard",4,94
106,53.0,"Duck, Mallard",4,95
107,32.0,"Duck, Mallard",4,96
108,63.0,"Duck, Mallard",4,97
109,0.0,"Duck, Mallard",4,98
110,0.0,"Duck, Mallard",4,99
111,14.0,"Duck, Mallard",4,00
112,125.0,"Duck, Mallard",4,01
113,150.0,"Duck, Mallard",4,02
114,19.0,"Duck, Mallard",4,03
115,180.0,"Duck, Mallard",4,04
116,57.0,"Duck, Mallard",4,05
117,22.0,"Duck, Mallard",4,06
118,67.0,"Duck, Mallard",4,07
119,137.0,"Duck, Mallard",4,08
120,29.0,"Duck, Mallard",4,09
121,75.0,"Duck, Mallard",4,10
122,25.0,"Duck, Mallard",4,11
123,18.0,"Duck, Mallard",4,12
124,51.0,"Duck, Mallard",4,13
125,58.0,"Duck, American Black",5,89
126,24.0,"Duck, American Black",5,90
127,0.0,"Duck, American Black",5,91
128,2.0,"Duck, American Black",5,92
129,15.0,"Duck, American Black",5,93
130,53.0,"Duck, American Black",5,94
131,5.0,"Duck, American Black",5,95
132,4.0,"Duck, American Black",5,96
133,6.0,"Duck, American Black",5,97
134,0.0,"Duck, American Black",5,98
135,2.0,"Duck, American Black",5,99
136,0.0,"Duck, American Black",5,00
137,0.0,"Duck, American Black",5,01
138,0.0,"Duck, American Black",5,02
139,0.0,"Duck, American Black",5,03
140,0.0,"Duck, American Black",5,04
141,5.0,"Duck, American Black",5,05
142,1.0,"Duck, American Black",5,06
143,5.0,"Duck, American Black",5,07
144,10.0,"Duck, American Black",5,08
145,0.0,"Duck, American Black",5,09
146,1.0,"Duck, American Black",5,10
147,0.0,"Duck, American Black",5,11
148,0.0,"Duck, American Black",5,12
149,2.0,"Duck, American Black",5,13
150,2.0,"Merganser, Hooded",6,89
151,0.0,"Merganser, Hooded",6,90
152,0.0,"Merganser, Hooded",6,91
153,0.0,"Merganser, Hooded",6,92
154,0.0,"Merganser, Hooded",6,93
155,0.0,"Merganser, Hooded",6,94
156,0.0,"Merganser, Hooded",6,95
157,0.0,"Merganser, Hooded",6,96
158,0.0,"Merganser, Hooded",6,97
159,0.0,"Merganser, Hooded",6,98
160,0.0,"Merganser, Hooded",6,99
161,0.0,"Merganser, Hooded",6,00
162,2.0,"Merganser, Hooded",6,01
163,0.0,"Merganser, Hooded",6,02
164,0.0,"Merganser, Hooded",6,03
165,0.0,"Merganser, Hooded",6,04
166,0.0,"Merganser, Hooded",6,05
167,0.0,"Merganser, Hooded",6,06
168,0.0,"Merganser, Hooded",6,07
169,0.0,"Merganser, Hooded",6,08
170,0.0,"Merganser, Hooded",6,09
171,0.0,"Merganser, Hooded",6,10
172,0.0,"Merganser, Hooded",6,11
173,1.0,"Merganser, Hooded",6,12
174,3.0,"Merganser, Hooded",6,13
175,0.0,"Vulture, Turkey",7,89
176,0.0,"Vulture, Turkey",7,90
177,0.0,"Vulture, Turkey",7,91
178,0.0,"Vulture, Turkey",7,92
179,0.0,"Vulture, Turkey",7,93
180,0.0,"Vulture, Turkey",7,94
181,0.0,"Vulture, Turkey",7,95
182,0.0,"Vulture, Turkey",7,96
183,0.0,"Vulture, Turkey",7,97
184,0.0,"Vulture, Turkey",7,98
185,0.0,"Vulture, Turkey",7,99
186,0.0,"Vulture, Turkey",7,00
187,0.0,"Vulture, Turkey",7,01
188,0.0,"Vulture, Turkey",7,02
189,1.0,"Vulture, Turkey",7,03
190,0.0,"Vulture, Turkey",7,04
191,0.0,"Vulture, Turkey",7,05
192,0.0,"Vulture, Turkey",7,06
193,0.0,"Vulture, Turkey",7,07
194,0.0,"Vulture, Turkey",7,08
195,0.0,"Vulture, Turkey",7,09
196,0.0,"Vulture, Turkey",7,10
197,0.0,"Vulture, Turkey",7,11
198,0.0,"Vulture, Turkey",7,12
199,0.0,"Vulture, Turkey",7,13
200,0.0,"Eagle, Golden",8,89
201,0.0,"Eagle, Golden",8,90
202,0.0,"Eagle, Golden",8,91
203,0.0,"Eagle, Golden",8,92
204,0.0,"Eagle, Golden",8,93
205,0.0,"Eagle, Golden",8,94
206,0.0,"Eagle, Golden",8,95
207,0.0,"Eagle, Golden",8,96
208,0.0,"Eagle, Golden",8,97
209,0.0,"Eagle, Golden",8,98
210,0.0,"Eagle, Golden",8,99
211,0.0,"Eagle, Golden",8,00
212,0.0,"Eagle, Golden",8,01
213,0.0,"Eagle, Golden",8,02
214,0.0,"Eagle, Golden",8,03
215,0.0,"Eagle, Golden",8,04
216,0.0,"Eagle, Golden",8,05
217,0.0,"Eagle, Golden",8,06
218,0.0,"Eagle, Golden",8,07
219,2.0,"Eagle, Golden",8,08
220,0.0,"Eagle, Golden",8,09
221,0.0,"Eagle, Golden",8,10
222,0.0,"Eagle, Golden",8,11
223,0.0,"Eagle, Golden",8,12
224,0.0,"Eagle, Golden",8,13
225,0.0,"Eagle, Bald",9,89
226,0.0,"Eagle, Bald",9,90
227,0.0,"Eagle, Bald",9,91
228,0.0,"Eagle, Bald",9,92
229,0.0,"Eagle, Bald",9,93
230,0.0,"Eagle, Bald",9,94
231,0.0,"Eagle, Bald",9,95
232,0.0,"Eagle, Bald",9,96
233,0.0,"Eagle, Bald",9,97
234,0.0,"Eagle, Bald",9,98
235,0.0,"Eagle, Bald",9,99
236,0.0,"Eagle, Bald",9,00
237,0.0,"Eagle, Bald",9,01
238,0.0,"Eagle, Bald",9,02
239,2.0,"Eagle, Bald",9,03
240,0.0,"Eagle, Bald",9,04
241,2.0,"Eagle, Bald",9,05
242,1.0,"Eagle, Bald",9,06
243,1.0,"Eagle, Bald",9,07
244,3.0,"Eagle, Bald",9,08
245,1.0,"Eagle, Bald",9,09
246,0.0,"Eagle, Bald",9,10
247,1.0,"Eagle, Bald",9,11
248,1.0,"Eagle, Bald",9,12
249,0.0,"Eagle, Bald",9,13
250,0.0,"Harrier, Northern",10,89
251,0.0,"Harrier, Northern",10,90
252,0.0,"Harrier, Northern",10,91
253,0.0,"Harrier, Northern",10,92
254,1.0,"Harrier, Northern",10,93
255,1.0,"Harrier, Northern",10,94
256,0.0,"Harrier, Northern",10,95
257,0.0,"Harrier, Northern",10,96
258,0.0,"Harrier, Northern",10,97
259,0.0,"Harrier, Northern",10,98
260,0.0,"Harrier, Northern",10,99
261,0.0,"Harrier, Northern",10,00
262,0.0,"Harrier, Northern",10,01
263,0.0,"Harrier, Northern",10,02
264,1.0,"Harrier, Northern",10,03
265,0.0,"Harrier, Northern",10,04
266,0.0,"Harrier, Northern",10,05
267,1.0,"Harrier, Northern",10,06
268,0.0,"Harrier, Northern",10,07
269,0.0,"Harrier, Northern",10,08
270,0.0,"Harrier, Northern",10,09
271,0.0,"Harrier, Northern",10,10
272,0.0,"Harrier, Northern",10,11
273,0.0,"Harrier, Northern",10,12
274,0.0,"Harrier, Northern",10,13
275,0.0,"Hawk, Sharp-shinned",11,89
276,0.0,"Hawk, Sharp-shinned",11,90
277,1.0,"Hawk, Sharp-shinned",11,91
278,2.0,"Hawk, Sharp-shinned",11,92
279,0.0,"Hawk, Sharp-shinned",11,93
280,0.0,"Hawk, Sharp-shinned",11,94
281,0.0,"Hawk, Sharp-shinned",11,95
282,0.0,"Hawk, Sharp-shinned",11,96
283,2.0,"Hawk, Sharp-shinned",11,97
284,0.0,"Hawk, Sharp-shinned",11,98
285,3.0,"Hawk, Sharp-shinned",11,99
286,0.0,"Hawk, Sharp-shinned",11,00
287,0.0,"Hawk, Sharp-shinned",11,01
288,0.0,"Hawk, Sharp-shinned",11,02
289,0.0,"Hawk, Sharp-shinned",11,03
290,2.0,"Hawk, Sharp-shinned",11,04
291,2.0,"Hawk, Sharp-shinned",11,05
292,0.0,"Hawk, Sharp-shinned",11,06
293,2.0,"Hawk, Sharp-shinned",11,07
294,1.0,"Hawk, Sharp-shinned",11,08
295,0.0,"Hawk, Sharp-shinned",11,09
296,1.0,"Hawk, Sharp-shinned",11,10
297,1.0,"Hawk, Sharp-shinned",11,11
298,0.0,"Hawk, Sharp-shinned",11,12
299,0.0,"Hawk, Sharp-shinned",11,13
300,0.0,"Hawk, Cooper's",12,89
301,0.0,"Hawk, Cooper's",12,90
302,0.0,"Hawk, Cooper's",12,91
303,0.0,"Hawk, Cooper's",12,92
304,0.0,"Hawk, Cooper's",12,93
305,0.0,"Hawk, Cooper's",12,94
306,0.0,"Hawk, Cooper's",12,95
307,0.0,"Hawk, Cooper's",12,96
308,0.0,"Hawk, Cooper's",12,97
309,0.0,"Hawk, Cooper's",12,98
310,0.0,"Hawk, Cooper's",12,99
311,0.0,"Hawk, Cooper's",12,00
312,0.0,"Hawk, Cooper's",12,01
313,0.0,"Hawk, Cooper's",12,02
314,0.0,"Hawk, Cooper's",12,03
315,0.0,"Hawk, Cooper's",12,04
316,0.0,"Hawk, Cooper's",12,05
317,1.0,"Hawk, Cooper's",12,06
318,0.0,"Hawk, Cooper's",12,07
319,0.0,"Hawk, Cooper's",12,08
320,0.0,"Hawk, Cooper's",12,09
321,0.0,"Hawk, Cooper's",12,10
322,0.0,"Hawk, Cooper's",12,11
323,1.0,"Hawk, Cooper's",12,12
324,1.0,"Hawk, Cooper's",12,13
325,0.0,"Hawk, Northern Goshawk",13,89
326,0.0,"Hawk, Northern Goshawk",13,90
327,1.0,"Hawk, Northern Goshawk",13,91
328,0.0,"Hawk, Northern Goshawk",13,92
329,0.0,"Hawk, Northern Goshawk",13,93
330,0.0,"Hawk, Northern Goshawk",13,94
331,1.0,"Hawk, Northern Goshawk",13,95
332,0.0,"Hawk, Northern Goshawk",13,96
333,1.0,"Hawk, Northern Goshawk",13,97
334,0.0,"Hawk, Northern Goshawk",13,98
335,1.0,"Hawk, Northern Goshawk",13,99
336,0.0,"Hawk, Northern Goshawk",13,00
337,0.0,"Hawk, Northern Goshawk",13,01
338,0.0,"Hawk, Northern Goshawk",13,02
339,0.0,"Hawk, Northern Goshawk",13,03
340,0.0,"Hawk, Northern Goshawk",13,04
341,0.0,"Hawk, Northern Goshawk",13,05
342,0.0,"Hawk, Northern Goshawk",13,06
343,1.0,"Hawk, Northern Goshawk",13,07
344,0.0,"Hawk, Northern Goshawk",13,08
345,0.0,"Hawk, Northern Goshawk",13,09
346,0.0,"Hawk, Northern Goshawk",13,10
347,1.0,"Hawk, Northern Goshawk",13,11
348,1.0,"Hawk, Northern Goshawk",13,12
349,0.0,"Hawk, Northern Goshawk",13,13
350,0.0,"Hawk, Red-tailed",14,89
351,0.0,"Hawk, Red-tailed",14,90
352,0.0,"Hawk, Red-tailed",14,91
353,0.0,"Hawk, Red-tailed",14,92
354,1.0,"Hawk, Red-tailed",14,93
355,0.0,"Hawk, Red-tailed",14,94
356,0.0,"Hawk, Red-tailed",14,95
357,1.0,"Hawk, Red-tailed",14,96
358,0.0,"Hawk, Red-tailed",14,97
359,0.0,"Hawk, Red-tailed",14,98
360,1.0,"Hawk, Red-tailed",14,99
361,2.0,"Hawk, Red-tailed",14,00
362,1.0,"Hawk, Red-tailed",14,01
363,0.0,"Hawk, Red-tailed",14,02
364,3.0,"Hawk, Red-tailed",14,03
365,5.0,"Hawk, Red-tailed",14,04
366,3.0,"Hawk, Red-tailed",14,05
367,4.0,"Hawk, Red-tailed",14,06
368,1.0,"Hawk, Red-tailed",14,07
369,3.0,"Hawk, Red-tailed",14,08
370,3.0,"Hawk, Red-tailed",14,09
371,0.0,"Hawk, Red-tailed",14,10
372,1.0,"Hawk, Red-tailed",14,11
373,2.0,"Hawk, Red-tailed",14,12
374,2.0,"Hawk, Red-tailed",14,13
375,1.0,Hawk Species (UH),15,89
376,0.0,Hawk Species (UH),15,90
377,0.0,Hawk Species (UH),15,91
378,0.0,Hawk Species (UH),15,92
379,0.0,Hawk Species (UH),15,93
380,0.0,Hawk Species (UH),15,94
381,0.0,Hawk Species (UH),15,95
382,1.0,Hawk Species (UH),15,96
383,0.0,Hawk Species (UH),15,97
384,0.0,Hawk Species (UH),15,98
385,0.0,Hawk Species (UH),15,99
386,0.0,Hawk Species (UH),15,00
387,3.0,Hawk Species (UH),15,01
388,1.0,Hawk Species (UH),15,02
389,0.0,Hawk Species (UH),15,03
390,0.0,Hawk Species (UH),15,04
391,1.0,Hawk Species (UH),15,05
392,0.0,Hawk Species (UH),15,06
393,0.0,Hawk Species (UH),15,07
394,2.0,Hawk Species (UH),15,08
395,1.0,Hawk Species (UH),15,09
396,0.0,Hawk Species (UH),15,10
397,1.0,Hawk Species (UH),15,11
398,0.0,Hawk Species (UH),15,12
399,0.0,Hawk Species (UH),15,13
400,0.0,"Pheasant, Ring-necked",16,89
401,7.0,"Pheasant, Ring-necked",16,90
402,0.0,"Pheasant, Ring-necked",16,91
403,1.0,"Pheasant, Ring-necked",16,92
404,0.0,"Pheasant, Ring-necked",16,93
405,0.0,"Pheasant, Ring-necked",16,94
406,0.0,"Pheasant, Ring-necked",16,95
407,0.0,"Pheasant, Ring-necked",16,96
408,0.0,"Pheasant, Ring-necked",16,97
409,0.0,"Pheasant, Ring-necked",16,98
410,0.0,"Pheasant, Ring-necked",16,99
411,0.0,"Pheasant, Ring-necked",16,00
412,0.0,"Pheasant, Ring-necked",16,01
413,0.0,"Pheasant, Ring-necked",16,02
414,0.0,"Pheasant, Ring-necked",16,03
415,0.0,"Pheasant, Ring-necked",16,04
416,0.0,"Pheasant, Ring-necked",16,05
417,1.0,"Pheasant, Ring-necked",16,06
418,0.0,"Pheasant, Ring-necked",16,07
419,0.0,"Pheasant, Ring-necked",16,08
420,0.0,"Pheasant, Ring-necked",16,09
421,0.0,"Pheasant, Ring-necked",16,10
422,2.0,"Pheasant, Ring-necked",16,11
423,0.0,"Pheasant, Ring-necked",16,12
424,0.0,"Pheasant, Ring-necked",16,13
425,0.0,"Grouse, Spruce",17,89
426,0.0,"Grouse, Spruce",17,90
427,0.0,"Grouse, Spruce",17,91
428,0.0,"Grouse, Spruce",17,92
429,0.0,"Grouse, Spruce",17,93
430,1.0,"Grouse, Spruce",17,94
431,0.0,"Grouse, Spruce",17,95
432,1.0,"Grouse, Spruce",17,96
433,0.0,"Grouse, Spruce",17,97
434,0.0,"Grouse, Spruce",17,98
435,0.0,"Grouse, Spruce",17,99
436,0.0,"Grouse, Spruce",17,00
437,0.0,"Grouse, Spruce",17,01
438,2.0,"Grouse, Spruce",17,02
439,0.0,"Grouse, Spruce",17,03
440,0.0,"Grouse, Spruce",17,04
441,0.0,"Grouse, Spruce",17,05
442,0.0,"Grouse, Spruce",17,06
443,0.0,"Grouse, Spruce",17,07
444,0.0,"Grouse, Spruce",17,08
445,0.0,"Grouse, Spruce",17,09
446,1.0,"Grouse, Spruce",17,10
447,0.0,"Grouse, Spruce",17,11
448,0.0,"Grouse, Spruce",17,12
449,0.0,"Grouse, Spruce",17,13
450,8.0,"Grouse, Ruffed",18,89
451,4.0,"Grouse, Ruffed",18,90
452,2.0,"Grouse, Ruffed",18,91
453,5.0,"Grouse, Ruffed",18,92
454,3.0,"Grouse, Ruffed",18,93
455,5.0,"Grouse, Ruffed",18,94
456,4.0,"Grouse, Ruffed",18,95
457,5.0,"Grouse, Ruffed",18,96
458,2.0,"Grouse, Ruffed",18,97
459,3.0,"Grouse, Ruffed",18,98
460,11.0,"Grouse, Ruffed",18,99
461,3.0,"Grouse, Ruffed",18,00
462,9.0,"Grouse, Ruffed",18,01
463,2.0,"Grouse, Ruffed",18,02
464,13.0,"Grouse, Ruffed",18,03
465,9.0,"Grouse, Ruffed",18,04
466,7.0,"Grouse, Ruffed",18,05
467,3.0,"Grouse, Ruffed",18,06
468,1.0,"Grouse, Ruffed",18,07
469,2.0,"Grouse, Ruffed",18,08
470,1.0,"Grouse, Ruffed",18,09
471,1.0,"Grouse, Ruffed",18,10
472,5.0,"Grouse, Ruffed",18,11
473,0.0,"Grouse, Ruffed",18,12
474,3.0,"Grouse, Ruffed",18,13
475,0.0,"Turkey, Wild",19,89
476,0.0,"Turkey, Wild",19,90
477,0.0,"Turkey, Wild",19,91
478,0.0,"Turkey, Wild",19,92
479,0.0,"Turkey, Wild",19,93
480,0.0,"Turkey, Wild",19,94
481,0.0,"Turkey, Wild",19,95
482,0.0,"Turkey, Wild",19,96
483,1.0,"Turkey, Wild",19,97
484,0.0,"Turkey, Wild",19,98
485,19.0,"Turkey, Wild",19,99
486,0.0,"Turkey, Wild",19,00
487,0.0,"Turkey, Wild",19,01
488,30.0,"Turkey, Wild",19,02
489,185.0,"Turkey, Wild",19,03
490,181.0,"Turkey, Wild",19,04
491,75.0,"Turkey, Wild",19,05
492,6.0,"Turkey, Wild",19,06
493,72.0,"Turkey, Wild",19,07
494,65.0,"Turkey, Wild",19,08
495,116.0,"Turkey, Wild",19,09
496,64.0,"Turkey, Wild",19,10
497,0.0,"Turkey, Wild",19,11
498,75.0,"Turkey, Wild",19,12
499,75.0,"Turkey, Wild",19,13
500,0.0,"Gull, Ring-billed",20,89
501,0.0,"Gull, Ring-billed",20,90
502,0.0,"Gull, Ring-billed",20,91
503,0.0,"Gull, Ring-billed",20,92
504,0.0,"Gull, Ring-billed",20,93
505,0.0,"Gull, Ring-billed",20,94
506,0.0,"Gull, Ring-billed",20,95
507,0.0,"Gull, Ring-billed",20,96
508,0.0,"Gull, Ring-billed",20,97
509,0.0,"Gull, Ring-billed",20,98
510,0.0,"Gull, Ring-billed",20,99
511,0.0,"Gull, Ring-billed",20,00
512,0.0,"Gull, Ring-billed",20,01
513,2.0,"Gull, Ring-billed",20,02
514,0.0,"Gull, Ring-billed",20,03
515,0.0,"Gull, Ring-billed",20,04
516,0.0,"Gull, Ring-billed",20,05
517,0.0,"Gull, Ring-billed",20,06
518,3.0,"Gull, Ring-billed",20,07
519,0.0,"Gull, Ring-billed",20,08
520,0.0,"Gull, Ring-billed",20,09
521,0.0,"Gull, Ring-billed",20,10
522,0.0,"Gull, Ring-billed",20,11
523,0.0,"Gull, Ring-billed",20,12
524,0.0,"Gull, Ring-billed",20,13
525,4.0,"Gull, Herring",21,89
526,1.0,"Gull, Herring",21,90
527,3.0,"Gull, Herring",21,91
528,1.0,"Gull, Herring",21,92
529,24.0,"Gull, Herring",21,93
530,0.0,"Gull, Herring",21,94
531,0.0,"Gull, Herring",21,95
532,4.0,"Gull, Herring",21,96
533,0.0,"Gull, Herring",21,97
534,0.0,"Gull, Herring",21,98
535,0.0,"Gull, Herring",21,99
536,0.0,"Gull, Herring",21,00
537,22.0,"Gull, Herring",21,01
538,5.0,"Gull, Herring",21,02
539,2.0,"Gull, Herring",21,03
540,0.0,"Gull, Herring",21,04
541,1.0,"Gull, Herring",21,05
542,0.0,"Gull, Herring",21,06
543,0.0,"Gull, Herring",21,07
544,0.0,"Gull, Herring",21,08
545,0.0,"Gull, Herring",21,09
546,0.0,"Gull, Herring",21,10
547,0.0,"Gull, Herring",21,11
548,0.0,"Gull, Herring",21,12
549,0.0,"Gull, Herring",21,13
550,1.0,"Gull, Great Black-backed",22,89
551,0.0,"Gull, Great Black-backed",22,90
552,2.0,"Gull, Great Black-backed",22,91
553,0.0,"Gull, Great Black-backed",22,92
554,0.0,"Gull, Great Black-backed",22,93
555,0.0,"Gull, Great Black-backed",22,94
556,0.0,"Gull, Great Black-backed",22,95
557,0.0,"Gull, Great Black-backed",22,96
558,0.0,"Gull, Great Black-backed",22,97
559,0.0,"Gull, Great Black-backed",22,98
560,0.0,"Gull, Great Black-backed",22,99
561,6.0,"Gull, Great Black-backed",22,00
562,0.0,"Gull, Great Black-backed",22,01
563,0.0,"Gull, Great Black-backed",22,02
564,1.0,"Gull, Great Black-backed",22,03
565,0.0,"Gull, Great Black-backed",22,04
566,0.0,"Gull, Great Black-backed",22,05
567,1.0,"Gull, Great Black-backed",22,06
568,0.0,"Gull, Great Black-backed",22,07
569,1.0,"Gull, Great Black-backed",22,08
570,0.0,"Gull, Great Black-backed",22,09
571,0.0,"Gull, Great Black-backed",22,10
572,0.0,"Gull, Great Black-backed",22,11
573,0.0,"Gull, Great Black-backed",22,12
574,0.0,"Gull, Great Black-backed",22,13
575,0.0,Gull Species (UG),23,89
576,0.0,Gull Species (UG),23,90
577,0.0,Gull Species (UG),23,91
578,0.0,Gull Species (UG),23,92
579,0.0,Gull Species (UG),23,93
580,1.0,Gull Species (UG),23,94
581,0.0,Gull Species (UG),23,95
582,0.0,Gull Species (UG),23,96
583,0.0,Gull Species (UG),23,97
584,3.0,Gull Species (UG),23,98
585,1.0,Gull Species (UG),23,99
586,0.0,Gull Species (UG),23,00
587,0.0,Gull Species (UG),23,01
588,0.0,Gull Species (UG),23,02
589,0.0,Gull Species (UG),23,03
590,0.0,Gull Species (UG),23,04
591,0.0,Gull Species (UG),23,05
592,1.0,Gull Species (UG),23,06
593,1.0,Gull Species (UG),23,07
594,0.0,Gull Species (UG),23,08
595,0.0,Gull Species (UG),23,09
596,1.0,Gull Species (UG),23,10
597,0.0,Gull Species (UG),23,11
598,0.0,Gull Species (UG),23,12
599,0.0,Gull Species (UG),23,13
600,179.0,"Dove, Mourning",24,89
601,146.0,"Dove, Mourning",24,90
602,198.0,"Dove, Mourning",24,91
603,250.0,"Dove, Mourning",24,92
604,95.0,"Dove, Mourning",24,93
605,104.0,"Dove, Mourning",24,94
606,171.0,"Dove, Mourning",24,95
607,189.0,"Dove, Mourning",24,96
608,313.0,"Dove, Mourning",24,97
609,146.0,"Dove, Mourning",24,98
610,204.0,"Dove, Mourning",24,99
611,111.0,"Dove, Mourning",24,00
612,101.0,"Dove, Mourning",24,01
613,177.0,"Dove, Mourning",24,02
614,131.0,"Dove, Mourning",24,03
615,95.0,"Dove, Mourning",24,04
616,199.0,"Dove, Mourning",24,05
617,218.0,"Dove, Mourning",24,06
618,236.0,"Dove, Mourning",24,07
619,181.0,"Dove, Mourning",24,08
620,129.0,"Dove, Mourning",24,09
621,74.0,"Dove, Mourning",24,10
622,123.0,"Dove, Mourning",24,11
623,100.0,"Dove, Mourning",24,12
624,183.0,"Dove, Mourning",24,13
625,160.0,"Pigeon, Rock",25,89
626,71.0,"Pigeon, Rock",25,90
627,104.0,"Pigeon, Rock",25,91
628,136.0,"Pigeon, Rock",25,92
629,60.0,"Pigeon, Rock",25,93
630,187.0,"Pigeon, Rock",25,94
631,67.0,"Pigeon, Rock",25,95
632,80.0,"Pigeon, Rock",25,96
633,40.0,"Pigeon, Rock",25,97
634,47.0,"Pigeon, Rock",25,98
635,33.0,"Pigeon, Rock",25,99
636,24.0,"Pigeon, Rock",25,00
637,148.0,"Pigeon, Rock",25,01
638,94.0,"Pigeon, Rock",25,02
639,140.0,"Pigeon, Rock",25,03
640,122.0,"Pigeon, Rock",25,04
641,64.0,"Pigeon, Rock",25,05
642,37.0,"Pigeon, Rock",25,06
643,87.0,"Pigeon, Rock",25,07
644,32.0,"Pigeon, Rock",25,08
645,73.0,"Pigeon, Rock",25,09
646,20.0,"Pigeon, Rock",25,10
647,182.0,"Pigeon, Rock",25,11
648,120.0,"Pigeon, Rock",25,12
649,111.0,"Pigeon, Rock",25,13
650,0.0,"Owl, Great Horned",26,89
651,0.0,"Owl, Great Horned",26,90
652,0.0,"Owl, Great Horned",26,91
653,0.0,"Owl, Great Horned",26,92
654,0.0,"Owl, Great Horned",26,93
655,0.0,"Owl, Great Horned",26,94
656,0.0,"Owl, Great Horned",26,95
657,0.0,"Owl, Great Horned",26,96
658,0.0,"Owl, Great Horned",26,97
659,1.0,"Owl, Great Horned",26,98
660,0.0,"Owl, Great Horned",26,99
661,0.0,"Owl, Great Horned",26,00
662,0.0,"Owl, Great Horned",26,01
663,0.0,"Owl, Great Horned",26,02
664,0.0,"Owl, Great Horned",26,03
665,2.0,"Owl, Great Horned",26,04
666,0.0,"Owl, Great Horned",26,05
